Business Id,Reviewer Name,Rating,Text,Time Created
bT4CDzyhV-frXV6ijvXnvw,Jonghan L.,5,"After Shujiao's closure during Covid I wanted to find Fuzhounese styled dumplings that were on par with their dumplings, cheap and delicious. Super taste's...",2020-10-23
bT4CDzyhV-frXV6ijvXnvw,Donna M.,5,SOOOOO GOOD! Found this hole in the wall and when I came to pick up the food there was a line of people so I knew this was about to be good eats. So tasty...,2021-01-24
bT4CDzyhV-frXV6ijvXnvw,Dan E.,5,"Adapted for the COVID climate, Super Taste lives up to its name.  A variety of spicy and savory dishes that made my mouth water.  The price can't be beat,...",2020-07-15
QFOYvQK9y2jM7ue-DXkw2g,Stewart L.,4,"Really... my expectations were not high, it looks like any other Chinese takeout but the food was better than good, bordering on great.  I live around the...",2020-11-02
QFOYvQK9y2jM7ue-DXkw2g,Cheyenne B.,4,"Classic Chinese food that was fast and good. Delivery was pretty fast when I ordered, and everything was still hot which was great.",2020-07-13
QFOYvQK9y2jM7ue-DXkw2g,Xiao C.,5,"love this place, my go to chinese takeout spot. They're quick with preparing orders and everything hits the spot",2020-06-29
Aux2Mp7bGnF3S6h60ab3iQ,Mary Kirstyleigh Ann L.,5,Great food for the price. Very generous in servings. Also very accommodating with your requests. I ordered large gen tso's chicken and eggplant and chicken....,2021-01-19
Aux2Mp7bGnF3S6h60ab3iQ,Luke L.,5,"This place is my favorite Chinese place in East Harlem. Quick, delicious, and affordable. Cash only, but there's an ATM next door.",2021-01-26
Aux2Mp7bGnF3S6h60ab3iQ,Joanna K.,3,"I had high hopes from all the reviews but unfortunately it came up short in the basic Chinese take out food that imo should be foolproof.

Sadly the chicken...",2021-02-05
k34VgKhpuIRPEr8vKSMwjA,Adam L.,4,"Well we're all in quarantine. It's a crazy time. As one who ate out a lot it's been quite a change to switch to almost solely cooking. However, my...",2020-05-07
k34VgKhpuIRPEr8vKSMwjA,Trey K.,5,"Chungchun is my go to place for Chinese takeout. And let's be honest, it's a greasy wok like most Chinese food joints in New York City. It serves American...",2015-08-18
k34VgKhpuIRPEr8vKSMwjA,Quana M.,1,"This place is very odd to me. I didn't eat here, but I will give an honest review about their customer service which is just as important. First off, I...",2020-05-09
WIj12zDqIbBucW1hXYhrew,Mella L.,4,"I ordered 3 dishes Fried Fritter Rice Rolls w. Shumai, Summer Truffle Country Chicken and Poached Egg with Beef on Rice Casserole. 

The fritters were fried...",2020-12-18
WIj12zDqIbBucW1hXYhrew,Laureen Y.,5,"First time coming here. I saw the post on tiktok about this place. The 3pcs of meat over rice for $8 definitely the reason why I came, super cheap. They...",2021-02-02
WIj12zDqIbBucW1hXYhrew,Linda Y.,4,First time trying their clay pot. I ordered the beef navel. They are charging you $2 deposit for the clay pot. Waiting time for the food is about 15-20mins....,2020-10-16
PGeL1b4xNJggpZsHEGoxjg,Keyko S.,5,Mr. chow is one of the best restaurants in nyc and they have the best food. Every time I go there I get the Mr. Chow noodles and gamblers duck so I would...,2020-09-07
PGeL1b4xNJggpZsHEGoxjg,Sasha M.,5,Fantastic customer service as always. I've been to the one in Beverly Hills and the one here couple blocks away from me. I can say that both Mr Chow's are...,2020-05-18
PGeL1b4xNJggpZsHEGoxjg,Cat G.,4,Visited Mr Chow for the first time last night and had an enjoyable dinner. We sat at a table outside ... There were plastic barriers separating the...,2020-10-22
w3wKbjuNCZnYoPOr-FCk5w,Allison R.,5,This is our go-to takeout Chinese place in the neighborhood. Quality is consistent. They definitely have the best pork dumplings in the area. We also love...,2020-12-07
w3wKbjuNCZnYoPOr-FCk5w,Marissa S.,5,"Always my go to Chinese delivery! They are very consistent and don't disappoint. Delivery is super quick too. I love the pan fried noodles, but if I am...",2021-01-14
w3wKbjuNCZnYoPOr-FCk5w,Diana P.,5,Great food fast delivery!!!! Very good customer service.. love their  sesame chicken and broccoli,2021-01-01
Lp8vAE5nHSt5zbu-lSGK8A,Blaire F.,5,"The vegetables in the dishes are fresh, flavorful and authentic. The sauces aren't msg or oil laden. The chicken was good quality, not that weird textured...",2020-12-29
Lp8vAE5nHSt5zbu-lSGK8A,Danielle M.,5,Hop Lee is a staple of Chinatown deliciousness. They've been closed for a while but have reopened for takeout recently. The lunch specials are a crazy cheap...,2020-12-21
Lp8vAE5nHSt5zbu-lSGK8A,Scott G.,5,"Food is phenomenal here; hands down the best in Chinatown. I grew up in the neighborhood. And they make you feel like family here. 

I order takeout now but...",2020-12-11
G8X7pC73zCRUxRPo1ULnQA,Emily E.,5,"This is my neighborhood Chinese place, and I'm so glad it is. Way better than your average take-out Chinese hole-in-the-wall, plus cheap and fast. It is...",2020-08-25
G8X7pC73zCRUxRPo1ULnQA,Liz B.,4,Solid Chinese takeout at extremely fair prices. Free delivery. Open late. Cash only but they have an ATM (which easily the cheapest fee in the area). I like...,2018-07-11
G8X7pC73zCRUxRPo1ULnQA,Rich M.,5,"Best Chinese food in the area! Every time I'm in the area I make sure to stop by. Ordered the Won Tong Soup and the General Tso Chicken, delish",2018-05-17
pCfGgX0WxGASGM4-Yhr2Pw,Christine K.,5,"The noodles were were excellent. It wasn't overly boiled - al dente, even, if you will. I came here for a tinder date and we weren't disappointed. the sauce...",2020-10-10
pCfGgX0WxGASGM4-Yhr2Pw,Hana S.,5,"Pre-COVID I would walk by here everyday on my way to and from work, but never made it in for dinner. Came here when I was in the neighborhood for the...",2020-09-25
pCfGgX0WxGASGM4-Yhr2Pw,Nicolle L.,5,This place is perfect! We stoped by on New Years and we're seated in one of the heated tents that actually stayed very warm. The waiters were super nice I...,2021-01-02
I_Va7AZSHpEwX75S-3hHLQ,Robin F.,5,"Took out from Noodle Fun for the 2nd time.  The spare ribs were among the best I ever had - so fresh, juicy & plentiful.   Sesame noodles good too...",2020-07-07
I_Va7AZSHpEwX75S-3hHLQ,Violet D.,5,Best Chinese food in the neighborhood and delivery is incredibly fast. I get take out or delivery from here at least a couple of times a month. Love the...,2020-06-28
I_Va7AZSHpEwX75S-3hHLQ,Wendy H.,4,"Great prices for standard Chinese food. $8-9 for beef chow fun that is cooked really well, not too salty and good texture for the noodles. 

The $8-9 lunch...",2020-12-22
lKxmH-hQ6ezKbq4URKrd-Q,Andrew C.,5,May Wah is a Chinatown establishment for tasty food at a low price. This shop has been here forever and nothing beats their chicken legs and pork chops over...,2020-08-28
lKxmH-hQ6ezKbq4URKrd-Q,Vince C.,5,"Great little spot tucked away between Chinatown and Little Italy. They do take out only, great prices and orders are ready very quickly. Food tastes great ,...",2020-11-23
lKxmH-hQ6ezKbq4URKrd-Q,Irene L.,5,The chicken leg over rice is so satisfying. It comes with sauce and pickled vegetables and it's only $5.50. Large portions. Cash only. It's fast food...,2020-04-08
cGSLzPA_SCWrN3cyT86Nhw,Angela K.,5,"Great noodles and other dishes too! I really like their traditional beef noodle soup. Their cold noodles (with chicken, chili oil, and bean sprouts) are...",2021-01-29
cGSLzPA_SCWrN3cyT86Nhw,Vivian C.,4,"3.5/5- Rounding up since it was takeout
Ordered some takeout from Seamless during the quarantine. The restaurant is fairly far from me so I am rounding up...",2020-07-14
cGSLzPA_SCWrN3cyT86Nhw,Judy L.,5,"I was just browsing on Seamless looking for soup options and came across Dun Huang. Given its good reviews, I decided to order from here.

And Traditional...",2020-05-15
AJKcsxpc9IthvhdEnfqogg,Hanne P.,4,"Just what it says on the tin! My new go-to example of a restaurant that's doing very well at exactly what it set out to do. 

This place serves your classic...",2021-02-13
AJKcsxpc9IthvhdEnfqogg,Alex L.,5,"First of all, love the name. 

It's a classic American Chinese place. They have basically everything I think of when I feel like getting take out, the...",2020-12-12
AJKcsxpc9IthvhdEnfqogg,Rostella F.,4,I gotta say my order there was pretty nice not divine and something like outstanding but it was good and legit enough. I ordered a delivery and first of all...,2021-01-20
IhSVn0TaX8xXb3wcQ-fgcA,Vicky R.,5,I have an obsession with Vanessa's dumpling house. I come here embarrassingly often. Pre COVID they were always packed to the brim with people and it took...,2020-11-17
IhSVn0TaX8xXb3wcQ-fgcA,Jennifer M.,4,Had to stop by and try these famous dumplings. It was super crowded but the line moved fast and somehow we found a spot to eat (pre-covid time). We got the...,2020-10-01
IhSVn0TaX8xXb3wcQ-fgcA,Carol L.,4,"One of the rare Chinatown places that aren't just hype and/or americanized. Def affordable, and delicious as well. Can't really go wrong with a meal that...",2020-06-10
DpfE0gPBXj-aj2pnEh4E2Q,Sasha V.,5,very fast delivery. the menu has a lot of options to choose from and the. food is delicious.,2020-11-12
DpfE0gPBXj-aj2pnEh4E2Q,Christina G.,4,The food is amazing every time I come here. I usually pick up the spicy peanut wontons and the chicken lo mein. I would definitely recommend to come here....,2020-10-06
DpfE0gPBXj-aj2pnEh4E2Q,Curtis T.,4,Ordered some food from this establishment yesterday and I must say I enjoyed the food. I ordered some pork buns (steamed and fried) both were delicious and...,2020-03-29
C6NvtFvXo86_kEWi3qBYWQ,Shayan B.,4,Disclaimer: this review is during COVID19 - so I'm a bit biased and favorable to any small businesses helping us out in these uncertain times and appreciate...,2020-05-04
C6NvtFvXo86_kEWi3qBYWQ,Jackie S.,4,"GREAT Chinese takeout in Astoria. Get the steamed dumplings, they're delicious. The cold sesame noodles were amazing and you get a huge portion for under...",2019-11-11
C6NvtFvXo86_kEWi3qBYWQ,John S.,5,"Great place, food is delicious and staff is very hard working and friendly. This is my go-to chinese food restaurant in Astoria",2020-06-10
tsTGTBrz2TqrYRgdr6vEJQ,Joel F.,5,We ordred for pick up. The food was ready right on time. Very nice staff.  We all loved the food. We will be regulafs from now on.,2020-09-01
tsTGTBrz2TqrYRgdr6vEJQ,Adam W.,5,Food is great. Staff is nice. Great takeout option. Definitely try the pork buns and scallion pancakes. House Lo Mein is good. Looking forward to trying...,2020-08-13
tsTGTBrz2TqrYRgdr6vEJQ,Freeyah-Knycky C.,3,"They're called C&Y or Food Lin Chinese. 

They took covid precautions and I'm grateful. 
Like many restaurants customers aren't allowed inside at this time...",2020-09-14
mDajKjZjRN4tVGEJFOgF9w,Angela A.,4,Better than average Chinese takeout! The portions are huge and prices are really reasonable. I had the chicken lo Meir and everyone in the group agreed that...,2020-10-22
mDajKjZjRN4tVGEJFOgF9w,Andrew S.,5,"As good as any Americanized Chinese food as you're going to find. When I first moved to the UES, I tried takeout from nearly every Chinese restaurant I...",2020-12-26
mDajKjZjRN4tVGEJFOgF9w,Noni A.,5,"geez this place is great. i've tried most of the chinese restaurants in the area, and this one is my favorite.  i first went in after passing by a dozen...",2020-06-08
3fBiB3slTfBpmf39vD7sJw,Anji A.,5,"Delicious!!! This place is awesome. Picked this up for takeout on a chilly night and it hit the spot! The portions are HUGE for the price, and the food was...",2020-10-11
3fBiB3slTfBpmf39vD7sJw,Jessica I.,5,Thrilled these guys are open again!! During COVID I passed them a hundred times and was so sad to see them closed until finally their neon open sign was...,2020-10-08
3fBiB3slTfBpmf39vD7sJw,B P.,1,"Do not order from here. Extremely unfriendly when you call to order and when you pick up your order. I ordered general tso's chicken, they confirmed it...",2020-11-23
LXmlfAmrGA3NfvYSfxIVvQ,Jared F.,5,"It's not every day that I feel compelled to write a positive review, but Ma La La is absolutely fantastic! It's as if one of my favorite restaurants from...",2020-07-10
LXmlfAmrGA3NfvYSfxIVvQ,Mary S.,5,I loved my meal here! I got delivery and it came super early and was very tasty and authentic :),2020-11-19
LXmlfAmrGA3NfvYSfxIVvQ,Kirstin B.,5,My choice for Chinese delivery in the neighborhood! Their fried rice is the hidden gem here- so good. Always hot and fresh. Never been disappointed.,2020-09-20
2lJbbTUnkfdUIaeii7mx4Q,Wayne W.,5,"We're new to the area and was looking for a Chinese restaurant that served chow fun. I made an excellent choice with NPK. Great flavor, large portions on...",2021-01-04
2lJbbTUnkfdUIaeii7mx4Q,Brandon R.,3,Great quick Chinese American food. Good price-Worker can be rude. Tends to shout before you finish your sentence.,2020-11-06
2lJbbTUnkfdUIaeii7mx4Q,Nicole A.,1,"Just don't do it. We ordered Shrimp Chow Fun (shrimp was overcooked, chewy and bland), sweet and sour shrimp (gross again) and hot and sour soup. Everything...",2019-12-02
i4cyV13lYIS4mcJKZW75cA,Reese D.,5,"This place doesn't look like much. It's your regular neighborhood Chinese takeout delivery place but what it lacks in ambience, it makes up for it when it...",2020-06-30
i4cyV13lYIS4mcJKZW75cA,Liliana N.,1,Horrible ! They steal ur money if u pay with card !! They will not bring ur food !! I paid twice for my food n they never came and I spend like 30 dollars...,2021-02-12
i4cyV13lYIS4mcJKZW75cA,Jesse F.,2,We ordered one dish during an off peak time and it took over 25 minutes to be ready as I waited outside. The food was okay but definitely not what I was...,2020-07-01
QBhHq4eN7rtFzmDUciVL-Q,Jamez S.,5,"The only Chinese takeout place I'd order from in my neighborhood. I am so happy They're back open, as they were closed for months because of covid.",2020-06-16
QBhHq4eN7rtFzmDUciVL-Q,Rachel B from LES B.,5,"King Wok is the best of the best for ""stick to your ribs"", down home, Chinese food!!  I have not come across a better Barbeque ribs with tasty spices rubbed...",2020-11-28
QBhHq4eN7rtFzmDUciVL-Q,Philip D.,5,"Solid food, at solid prices. Nothing special but it's good overall. The lunch specials are a good value and the menu is big w lots of variety.",2021-01-31
mUl0wtO7tPkBocuJqZ-7Dw,Stanley S.,5,"The signature Lanzhou beef noodle soup is fantastic. When ordering takeout, it's neatly arranged in four separate containers: 
Broth. 
Noodles....",2021-01-31
mUl0wtO7tPkBocuJqZ-7Dw,Kay W.,5,So good!!! I like the oil spice noodles (vegan) baked bread (烤饼). A lot of appetizers under $10 that are so flavorful. It's quick to pick up. I think it's a...,2020-07-20
mUl0wtO7tPkBocuJqZ-7Dw,Gabriela I.,5,"Highly recommend the spicy chicken - noodles  we ordered takeout and they were very quick with order. 
Food 5/5
Value 5/5
Service 5/5",2020-08-21
IgTNgGE0qvTjkmCUzrNwtQ,M M.,5,"Had Ping's a few times and their dishes seem to remain consistent. With the coronavirus going around, I did a pick up and the woman who took my order was...",2020-03-23
IgTNgGE0qvTjkmCUzrNwtQ,Chris B.,5,For the longest time I have been frustrated by not being able to find a quality Chinese Take-Out place in the city. Most of the places I've tried were...,2020-08-22
IgTNgGE0qvTjkmCUzrNwtQ,Anisa A.,5,"A solid take out spot (during the pandemic) - can't wait to dine in! But the menu is great, lots of options. There is something for everyone and the flavors...",2020-07-30
5u4T6-Z-KhHrRZ9g54pugQ,Cindy C.,5,"Came here the third time to pick up food. It's been a few months since last time I came. But you don't be disappointed! Food here was so tasty, and...",2021-01-09
5u4T6-Z-KhHrRZ9g54pugQ,Debbie M.,5,Carol's has been highly recommended by a friend. Placed 4 separate orders the night before for a early morning pickup. They were super accommodating. We...,2021-02-06
5u4T6-Z-KhHrRZ9g54pugQ,Lily T.,4,Finally visited the infamous Carol's Bun after hearing about all the rave reviews among the Chinese community. And yes it definitely did not disappoint....,2021-01-02
zPK48x2wvTmJTQ_13bbeRQ,Esther C.,5,"This place is not your typical Chinese takeout spot. When we want to indulge and have a great night in, we call Hong Kong Cafe.

Here's what we usually...",2020-08-19
zPK48x2wvTmJTQ_13bbeRQ,Joanne L.,5,I ordered takeout and the food was ready exactly the time they said it would be and i got a lovely text from them letting me know. Great Chinese food for a...,2020-07-15
zPK48x2wvTmJTQ_13bbeRQ,Matt H.,1,"Honestly is the blandest Chinese food I've ever had.  I'd pay way more to have mall food court Chinese right now which says enough.  Ordered Mongolian beef,...",2020-11-06
VW2Epq3C8jqysu6Edpu-RA,Isaac T.,4,I ordered Atlas Kitchen 2x this last week. The first delivery consisted of the shredded pork with garlic sauce and the mapo tofu. These dishes were...,2020-04-25
VW2Epq3C8jqysu6Edpu-RA,Scarlett F.,2,"Ordered delivery from their website, food came in tiny portion and bad quality. Literally looked like leftover. Very disappointed.",2020-06-25
VW2Epq3C8jqysu6Edpu-RA,C F.,5,"Delicious, flavorful food. We ordered off the American Chinese menu for kids and had some spicy braised fish and eggplant for ourselves. This was our first...",2020-04-26
jwKPVep2qZYBUA6SLLQPvg,Mengya X.,4,The food is good overall. I have started ordering food here since covid started. The owner is quite nice.,2020-12-20
jwKPVep2qZYBUA6SLLQPvg,Lauren M.,4,"The dan dan mian noodles hit the SPOT on a rainy summer afternoon! They were not very spicy, but sufficiently flavorful. Ordering for takeout in person was...",2020-07-27
jwKPVep2qZYBUA6SLLQPvg,Susan L.,5,"I love LEGEND 72. On the UWS where bland and bad 80s style Chinese food is the predominant mode, by contrast, Legend 72 has fantastic bright, spicy, zesty...",2021-02-15
l44CFBTejwL0ElKmkH7xQQ,Lucy L.,5,"This is one of my favorite restaurants in the city, and this review is a long time coming. While all their food is amazing, the true star is the Peking...",2020-12-28
l44CFBTejwL0ElKmkH7xQQ,Eliza C.,5,"We got delivery from here last night... Simply scrumptious! The Peking duck is the obvious hit, and it was incredible, and we also adored the noodles with...",2020-12-31
l44CFBTejwL0ElKmkH7xQQ,Mieo N.,4,We have Peking Duck to-go for thanksgiving night and i can say it's really worth the price . Love the sauces and and crape . Duck is good too. Will comeback...,2020-12-02
zYoL-o9YJpGTwJ-Gmj8AFA,Christina G.,4,"The food here is really good but it's pretty expensive.  Our lunch was over $200 for 4 small plates and 2 rounds of martinis.  Not ideal for lunch, but it...",2020-12-15
zYoL-o9YJpGTwJ-Gmj8AFA,Liz M.,5,Really great place! They did so good creating a comfortable atmosphere per covid times. The service was great too! They made sure our drinks were full and...,2021-02-07
zYoL-o9YJpGTwJ-Gmj8AFA,Kinjal P.,5,"This place is the BEST for outdoor dining we've been to so far this year. Absolutely loved the experience here. Amazing ambience, awesome service, they...",2020-08-07
IoAUbSudW1Mds5_XY_01Rg,Mary P.,4,Finally got to try some Mission Chinese well after the hype has died down (and maybe squashed now?). There's definitely no mystery about Szechuan food in...,2020-02-14
IoAUbSudW1Mds5_XY_01Rg,Jae Y.,2,"I literally went in the place not knowing what to expect and I came out even more confused. 

The restaurant is already in a weird location but the interior...",2020-06-01
IoAUbSudW1Mds5_XY_01Rg,Nancy L.,4,"Had dinner at the restaurant bar before a show. Ordered the yogi bowl, fried rice cakes in corn curry, and cucumber yogurt salad. The staff was friendly and...",2019-12-09
agCuWjaUJ8xBO_PDDQRiGw,Joey Y.,5,"My love for this place omg!!! The moment I stepped into the restaurant, it brought back so many memories from Hong Kong Can you tell that I'm dying to...",2021-01-21
agCuWjaUJ8xBO_PDDQRiGw,Janice L.,4,"Came on a weekday with two other interns for lunch around noon time. We ordered at the cashier and seated ourselves. 

The interior isn't the classiest of...",2020-03-09
agCuWjaUJ8xBO_PDDQRiGw,Elaine W.,4,"This cafe does not seem like much when walking by, or by walking in. Don't expect anything gourmet, but if you are looking for simple, good Hong Kong snack...",2020-01-02
gQ6DNeLNWQV-zwWyuFeBpg,Amanda H.,4,"Order delivery and it arrived on time with the food still got.  The food was tasty, good ratio of meat to vegetables, and good sized portions.",2021-01-17
gQ6DNeLNWQV-zwWyuFeBpg,Laura O.,5,Still a great restaurant in the neighborhood. Recommend to dine in or for quick and hot delivery.,2020-05-25
gQ6DNeLNWQV-zwWyuFeBpg,Raphael P.,1,"To me Chinese food take out has to have one of 3 things (in no order):
1. Flavor/taste
2. Value/portion
3. Price/cheapness

This place in fidi has none of...",2019-10-31
SMImQM_JfZkIZwflTgOAoQ,Mei L.,5,This is place is one of my favorites steam rice noodle restaurants and I come often pre-Covid and during Covid.  It is a small take-out place and a very...,2021-02-14
SMImQM_JfZkIZwflTgOAoQ,Jennie B.,5,"[takeout review] - although there's no seating, so every review is a take out review

Finally made it here! They close at 4:00pm, which is apparently too...",2021-02-04
SMImQM_JfZkIZwflTgOAoQ,Lucian L.,5,"This lunch spot was on heavy rotation when I worked nearby. Pre-pandemic, this tiny shop was two tables and 4 stools at each table with one or two extra...",2021-01-24
PQSrlPW8BGZr8AsgCxVcWQ,Jill D.,4,This certainly looks like your typical New York Chinese Take Out spot however for me the food has been pretty on point. I'm always weary of ordering tofu...,2017-09-18
PQSrlPW8BGZr8AsgCxVcWQ,Tony P.,5,"The food is great!  It is fresh made, hot, and no msg... and still really tasty. We had the hot and spicy chicken, the general tsos chicken, and the shrimp...",2019-08-22
PQSrlPW8BGZr8AsgCxVcWQ,Kiara P.,1,"Used to be a go to. However, I just bit into my fried shrimp to discover that the spring weren't deveined. I went back to complain and get my money back...",2018-02-17
AlI7c_m9flexz49nzgam2g,Eve C.,5,This little dumpling factory is open for business. It's hidden and not the most convenient location but it's worth the trouble. They make everything from...,2019-11-23
AlI7c_m9flexz49nzgam2g,Maegan H.,5,One can overlook this semi basement establishment - but DON'T.  Our GO TO frozen dumpling place. The workers remind me of a sweat shop factory - seated...,2020-12-19
AlI7c_m9flexz49nzgam2g,Vinny P.,4,"Note: It seems that some older online listings for this fine shop list its name as New Dumpling Town, while newer listings, including this one, list the...",2015-08-09
a5Ei7GYvlXCDv-j3q1lBLg,Chris J.,5,"5 star!!! This is now my second visit to China Delight. I travel through Brooklyn often for work, and my hotel is right near this restaurant. My first visit...",2018-08-04
a5Ei7GYvlXCDv-j3q1lBLg,Aysa A.,5,"so lucky to have this place just across the street from our house. I ordered to go at least 7 times, and always food is so good, delicious and fresh. Prices...",2019-12-23
a5Ei7GYvlXCDv-j3q1lBLg,bernadette v.,5,"We have family from Long Island and friends and family from Florida, Georgia, Puerto Rico, Texas that come visit and only want to order from China Delight...",2020-05-09
NebgteFykeM1gwiVgPcCHw,Nicholas G.,5,This is one of those gems that you just love to find. I had no idea this was here and I am glad I found it. It is a small noodle shop that does mostly...,2020-11-29
NebgteFykeM1gwiVgPcCHw,Adrienne K.,5,Delicious food and easy ordering through their website. What more can you ask for? The ribbon noodle stir fry was so good; wontons were great too. I've done...,2021-02-13
NebgteFykeM1gwiVgPcCHw,John D.,4,I was debating giving this place a 3 or 4 star review. The food itself (specifically the spicy beef cumin stir fry with ribbon noodles) is 4-5 star. The...,2021-01-19
mRhPjOOf17Q-a8CwLbmBvA,Brittany B.,5,This is the fourth time I have ordered from here. I don't pretend to be a connoisseur on Chinese take-out but I will say that this is the best that I have...,2021-01-05
mRhPjOOf17Q-a8CwLbmBvA,Jason E.,5,Really good delivery. Classic American Chinese food. Not off the charts but really good,2020-08-19
mRhPjOOf17Q-a8CwLbmBvA,Kristin S.,5,Our favorite take-out spot in the whole neighborhood! Their chicken and broccoli is perfect. We've ordered from them probably 100 times.,2020-04-24
ubeG-hyIV8qoSSAk_pAZ2A,Qi G.,5,"This is our favorite Chinese takeout restaurant in the area! 
The chicken and shrimp dishes here are fantastic as well as the egg rolls. 
Lo mein noodles...",2021-01-05
ubeG-hyIV8qoSSAk_pAZ2A,Adnan M.,5,We have been going here for over 4 years and the quality has remained the same and the prices have been reasonable. Can't go wrong with the general tsos...,2020-09-29
ubeG-hyIV8qoSSAk_pAZ2A,Fela R.,5,I enjoy grabbing food here Togo. Very tasty and fast. I recommend calling over the phone for pick up.,2020-05-24
6oQKDCJrgDffPKXPTPBXlA,Evelna W.,4,"Bomb food, had their day special of crab rangoons and sesame chicken. Super good! Had to go back and ask for fork and sweet and sour sauce for the rangoons....",2020-11-11
6oQKDCJrgDffPKXPTPBXlA,Damique L.,5,"The food is definitely a step above regular Chinese take out... Shrimps are large and always cleaned, fluffy rice which is never greasy and ample amount of...",2020-12-14
6oQKDCJrgDffPKXPTPBXlA,Sheila L.,4,Best Chinese food in Ridgewood. I especially like their spicy shredded pork and chicken w/garlic sauce. Their vegetable fried rice or lo mein Actually does...,2020-06-14
dDXtga5Kgo5B1twdezcZJA,Alice W.,5,"Ordered this place for pickup because I was craving some northern Chinese food, a friend highly recommended this spot so we decided to order for...",2020-10-25
dDXtga5Kgo5B1twdezcZJA,Polly A.,5,We order takeouts from @auntieguan the mostest since we moved to 2i ... yum yum and yum  Very fortunate to have this good Chinese (northern style)...,2020-12-24
dDXtga5Kgo5B1twdezcZJA,Alma W.,4,"Huge comforting portions of Northern style Chinese food in Chelsea, come to Auntie Guan's if that's what you're looking for. 

I had the cold Dan-Dan...",2020-07-19
kwGaeWUVC_MIxMFw0sM-Ww,Deanna S.,4,Very good Chinese! Probably the best Chinese takeout in the neighborhood. Their bean curd dishes and Singapore noodles are amaze. I do wish they took credit...,2020-12-26
kwGaeWUVC_MIxMFw0sM-Ww,Carlin W.,5,My favorite Chinese delivery in ridgewood. Great prices and portions. I'm very happy these folks reopened after closing for the first stages of covid.,2020-08-09
kwGaeWUVC_MIxMFw0sM-Ww,Leanne F.,5,My favorite Chinese spot! I've been getting delivery/take out from here for the past year and they are by far the best Chinese spot in the area. When they...,2020-07-24
tfMPbnQqJ1P1RIab-o6gtg,Minah M.,5,"BOTTOM LINE: Order what you wish, thank me later.
TIP/S:  Call ahead when possible, as there is a 20-minute, or so, wait for in-person ordering.
...WHO:...",2020-07-17
tfMPbnQqJ1P1RIab-o6gtg,Jing K.,4,"This place is a local institution and has been here 50 years. Huge volume in takeout, delivery, and dine in when it was allowed. If you work or live in the...",2020-09-02
tfMPbnQqJ1P1RIab-o6gtg,Arielle D.,4,"Kum Kau has serviced the Forte Greene area since I was a child. The food is consistent, fresh, tasty and most of all good quality.  The buffalo chicken,...",2020-10-25
YoGcGxo9JxE7NtmMtPaNng,Jaybo S.,4,"This has been our go-to place for Chinese delivery for the last several years. Very solid place. We like to order the combo plates, and find the prices...",2021-01-10
YoGcGxo9JxE7NtmMtPaNng,Dominque B.,4,2 blocks from my house everything always fresh and hot and the woman that always takes my order is really sweet and nice,2021-01-16
YoGcGxo9JxE7NtmMtPaNng,Vivek D.,4,"Living in any of the 4 main boroughs, Chinese takeout is usually a dime a dozen.  Where I live, there were - at point - 4 within a 4 block radius....",2019-06-30
oD0mN9vXuc1gFRyw1CG-Pw,Sage S.,4,"This isn't the fanciest place around but it's reliable, it's quick and it's delicious. I always opt for the egg drop wonton soup or pork fried rice and I...",2019-10-21
oD0mN9vXuc1gFRyw1CG-Pw,Kevin M.,3,"I was in the mood for someone chineese food and decided to give this one a try after reading the reviews
Good for take out, not enough inside. 

I ordered...",2020-01-13
oD0mN9vXuc1gFRyw1CG-Pw,Los B.,1,As soon as I finished placing the order I was kicked out the store. The lady was very rude that took the order. Had to go back inside to pick up my food....,2020-04-23
ApjmgPwYXgrb0JurjQZO4w,David F.,5,Extremely good! So glad I ended up ordering. General tsos chicken and pork fried rice are some of the best I've had.,2021-02-14
ApjmgPwYXgrb0JurjQZO4w,Sal L.,4,"Great food, no frills, sit-down (no waiter service) or take-out.
I had the Scallops & Shrimp with Garlic Sauce, sit down. The plastic container was filled...",2019-08-16
ApjmgPwYXgrb0JurjQZO4w,Wanas S.,3,Affordable Chinese food for us tourists. We ended up having dinners here every day. Shrimp fried rice or anything with shrimp were awesome. The shrimps were...,2019-12-30
gJXNSJ9VXTuCFmp_Kl9TVQ,Pablo V.,5,"Quick recap: if you're in the upper east/ Lenox hill area, this is your best quick Chinese takeout spot. Reliably tasty, fast, and a great value. 

I...",2021-01-10
gJXNSJ9VXTuCFmp_Kl9TVQ,Jennifer M.,4,"Looking for some classic Americanized Chinese food? This is your spot! I've tried numerous places on the UES and some have a weird after taste, some just...",2020-11-22
gJXNSJ9VXTuCFmp_Kl9TVQ,Michael V.,4,This spot is good for no frills takeout Chinese food. They have an extensive menu and the prices are reasonable for Manhattan. Their wonton soup is one of...,2020-08-11
1dFOF1HPaThSCsdiqR7DrA,Yvette H.,5,My favorite lunch go to.  I constantly but the same dish because it's so flavorful.  Chicken and broccoli and 2 spring rolls.  It is filling and satisfying....,2021-02-03
1dFOF1HPaThSCsdiqR7DrA,Mrinalini R.,5,This place is exceptional. My fiancé and I were so happy that they reopened during the pandemic. Land of Plenty definitely deserves its Michelin call out....,2020-11-29
1dFOF1HPaThSCsdiqR7DrA,X Y.,5,This is the best Chinese restaurant on the east side (midtown + ues). They are consistently good and delivery is fast.,2020-10-25
